18165,11429,4024,5889,5511,32272,11413,15607,19387,13417,271651,3745,10595,5683,12991,16630,3739,76845,10418,3659,5767,13828,3963,4178,46638,11934,11196,7214,11803,7152,4339,13144,3673,3237,17187,4326,13557,2917,3210,5073,18183,95663,12425,34697,35258,3821,3574,2933,3607,5564,10725,4864,4978,3323,40277,3436,5087,26318,15765,14559,11995,11491,4576,1176
19541,2150,20051,7805,5737,11002,12969,4924,9702,6358,5836,9926,15176,11387,3694,20319,4810,13668,70031,4359,21080,59643,32400,2753,49585,14325,25836,2345,11216,11870,9799,6391,4611,19098,17298,5095,2850,7682,2247,24858,17302,2479,13829,10732,17313,8261,11964,14366,20055,7236,11425,12765,6283,2953,2817,2906,15103,22314,3030,50859,33147,22596,824,4576
438349,10992,14254,20466,16004,12734,128759,10764,223961,103979,51757,12388,194742,11660,18690,23485,17101,495211,12135,13854,13171,562214,12999,41163,15434,489747,14119,11623,470467,21539,21762,13432,25905,32771,445158,11615,10418,15407,13956,31255,171021,11078,484287,103817,87088,27999,12365,13952,89101,17641,106185,10607,30947,18338,53403,12847,53979,443537,10759,327802,679759,11234,22593,11491
468640,10889,12305,17332,23271,121046,114700,12981,224052,83611,46710,17671,235096,18207,14084,63904,13940,614810,15819,14857,11399,568032,38262,17768,108433,464872,27608,11962,453693,22844,13267,11541,227937,10655,422834,11967,10743,27668,13200,162009,148193,12940,538492,97169,141570,52997,14090,12731,19894,28485,120277,11059,23498,12445,12644,19701,58969,436547,10425,313385,11454,678809,33146,11996
238450,12392,15408,15108,13925,9301,74362,10190,148144,77079,44158,11319,145158,8517,13558,16953,13504,228882,21897,34671,10657,260636,19456,101606,20072,214420,57878,10924,212218,19310,14416,10173,16994,9475,222538,24443,9631,17977,38164,32368,116843,10623,218486,91739,70377,14776,19247,80149,21473,13153,181817,18810,41898,11927,18459,12123,45280,223485,11299,8804,313690,328345,50836,14556
11463,13545,2636,4240,23722,3882,6033,12468,8582,20043,4535,10355,29123,15660,13089,5375,3960,10473,2915,2844,4514,23519,18180,9197,2551,47102,3401,7010,10742,3017,4099,18443,4300,13622,11520,4383,12350,2769,5979,4415,11626,3021,12705,6269,7616,3429,14960,3883,4181,23118,251461,4262,19971,2852,11589,4116,5341,10473,1178,11300,10424,10756,3026,15757
368315,11808,11725,32359,19378,13205,80895,10468,167802,64380,45506,16250,138429,10377,10680,27239,13931,352866,55553,14762,26796,380069,18115,14233,60262,373107,11688,12599,350768,19827,16752,22532,15564,12786,286426,12225,34265,16555,11787,31514,99135,50784,299484,84176,68286,31766,19612,10966,73297,12323,87255,16522,37732,93182,14645,12574,52370,10362,10471,223547,436535,443497,22319,26321
48550,54640,5062,76042,17885,5187,47578,11330,40318,41013,29235,4981,43229,7621,15071,11089,21955,51481,7264,7148,4871,49267,6328,6050,37303,42674,6974,5334,109383,104595,8490,6181,11825,5913,40456,34069,25615,7411,9554,28104,32650,5495,149876,41462,36433,8053,6131,5885,22327,5508,40330,22214,17705,5664,4974,6408,2404,52390,5342,45280,59010,53969,15105,5088
19164,4234,2781,15032,13249,2624,7752,7701,13139,9699,11280,5527,14670,19734,5697,3954,14631,13187,3464,18498,4722,13969,2638,2838,3017,13347,3165,4640,13020,4429,14839,2570,3660,2259,12138,2180,2587,90314,29513,9357,13418,39042,65124,7833,18410,5262,5080,69181,6067,65014,65607,3310,3633,2882,2552,1218,6405,12579,4123,12122,19706,12847,2904,3438
11954,13335,3115,2890,3379,2354,168999,40650,8357,6180,6398,3435,10049,63681,23140,6354,4248,11770,2586,3056,3541,13052,4131,4133,2036,12988,2998,7438,14918,3365,4273,15079,3151,2288,50936,25924,11827,13052,24184,8179,21517,2798,10921,9515,6332,4797,5133,8775,44381,9692,8335,6240,3604,2977,1084,2552,4973,14642,11594,18461,12648,53413,2816,40273
17274,21605,3938,11440,46020,2590,7150,3036,124806,82817,5936,14717,12445,12464,4203,4514,30685,14076,5641,4969,7997,17632,13445,14923,3761,13645,16763,3975,111121,194101,4726,12060,14391,3343,208575,5662,16172,11022,2621,5687,12284,38906,15812,7840,8694,5815,4462,3473,4399,16988,24083,6497,15736,1116,2975,2881,5665,93233,2851,11929,12449,18340,2952,3324
29257,4507,4667,7943,19286,4158,26665,34655,20413,99169,213780,12908,18735,25312,4120,6370,4689,22891,4714,4282,6707,95290,5741,18763,9961,66565,12919,3356,23773,19480,14571,4430,14090,10509,24379,20266,6533,3629,3446,13720,15930,4132,30578,33081,28179,6239,8720,16279,3838,27155,17293,3454,1620,15735,3604,3632,17706,37742,19984,41901,23497,30959,6282,4979
15232,10717,3424,3487,3985,21713,6213,3094,8219,10006,8161,4024,43901,8472,2476,6864,11683,13717,9973,3424,3097,11296,2761,3374,15557,11822,11525,15233,11471,6742,4625,17463,23538,11160,13336,4113,13556,3405,2092,25228,10475,5014,15458,6889,9483,4291,18020,15608,3597,6707,7264,902,3454,6496,6241,3310,22214,16525,4262,18808,11060,10615,12755,4865
245650,7373,15164,13197,9778,7233,87517,12901,88620,52482,32558,108966,392020,11937,7297,12408,24142,93553,6702,9522,7359,87475,8189,8705,7260,141608,9517,8151,118438,17038,19182,11022,42456,7474,81542,9069,14212,7988,38182,29676,86669,7037,105829,75035,59732,12202,9981,14858,10553,31367,4650,7269,17292,24077,8335,65681,40336,87269,251452,182109,120223,106118,11425,10721
