0,0,0,0,4,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,8,0,0,2,0,1,8,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,1,0,0,0,0,5,0,8,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,4,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,8,0,0,2,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,8,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,8,0,0,4,0,0,4,2,8,6,2,0,2,2,0,0,1,0,8,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,8
0,0,0,2,0,0,0,0,0,4,0,0,12,0,0,2,64,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,2,1,0,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0
0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,4,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,8,2,0,166,0,0,80,0,0,0,2,4,2,2,0,0,0,0,2,0,0,0,0,0,0,2
0,4,0,0,2,0,8,0,0,0,2,0,8,0,6,0,0,4,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
0,90,0,0,0,0,4,328,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0
0,4,0,0,0,0,0,2,0,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,2,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,0,2
6,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,10,0,0,8,0,0,2,0,0,0,8,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,2,4,0,0,0,0,0,0
0,0,0,0,8,0,2,0,2,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,1
0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,8,4,0,0,0,0,0
8,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
2,0,0,0,0,0,2,4,0,8,0,0,6,0,0,0,0,10,0,0,0,0,0,4,0,0,8,0,0,0,0,4,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,2,2,0,0,0,0
0,0,0,8,2,0,2,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
2,0,0,0,2,0,4,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,2,0,0,0,2,0,0,0,2,0,0,4,2,2,0,0,0,2,2,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,8,0,0,0,0,0,12,8,0,0,0,0,0,2,2,0,6,8,4,0,0,4,0,6,4,4,0,2,0,0,0,5,0,0,0,2,0,2,0,0,2,2,0,12,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,6
0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,8,0,2,0,0,4,3,0,0,8,0,0,4,0,0,0,8,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0
0,2,0,4,2,10,6,0,0,0,0,0,4,0,0,6,0,12,0,0,2,0,8,3,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,4,0,4,0,0,2,280,0,0,0,2,8,0,0,0,0,18,0,0,0
0,0,0,0,0,0,0,4,0,0,2,0,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,8,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,2,0,2,0,0,0,63,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,2,2,0,0,8,0,4,0,0,2,10,0,2,2,2,0,0,1,0,0,8,0,0,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
0,8,0,0,0,4,2,0,0,0,0,0,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,6,0,4,2,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,2,0,0,0,4
0,0,0,0,4,0,0,6,0,0,0,0,0,982,2,4,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,3,0,0,0,0,4,0,0,0,0,0,2,0,4,0,0,0,0,4,4,0,9,0,0,2,0,1,0,0,0,0,0,0
