21263,10600,11588,21679,16240,16553,9745,7636,8270,8502,16271,7309,11616,14429,18907,8283,8653,18344,17798,13155,17814,9120,18304,8955,17612,10446,18123,8527,8561,15965,16890,9198,18211,9042,9115,7915,17675,7956,19491,7947,9417,9484,9360,9101,6866,8451,7865,8353,14277,17706,18019,17156,17211,8519,8498,8993,9288,17618,8326,9079,11837,11377,12819,0
19584,9941,11126,20243,19719,15279,9315,7160,7686,8107,15306,6720,10630,16291,17862,7745,8153,17970,17245,9108,16964,8693,16996,8376,16761,9884,16844,7990,7931,14897,16165,8414,17193,8922,8369,7556,16568,8053,16027,7349,9029,10876,8941,8881,6828,7631,7366,7631,6806,16996,16937,15744,15760,8349,7976,8405,8945,16276,8292,15939,11357,10771,0,12816
18113,32552,10091,18216,14037,14247,8385,8974,6853,10557,13575,9663,9718,12152,16146,7343,7422,16432,15577,7567,15400,7854,17238,7772,15525,8604,15427,13947,8843,13646,14669,7686,15128,7592,7715,6626,15166,6690,15397,6782,8188,31407,8122,7847,6305,7213,6576,7008,6129,15527,15136,14697,14899,7730,7114,7746,8020,15100,7100,7440,10248,0,10768,11378
19073,9657,10562,19117,14902,14835,11680,6820,7346,7624,14448,6351,10241,13307,16767,8664,9030,17562,15843,7739,15834,8428,16137,12034,15729,9107,16232,7730,7943,14865,17089,7968,17029,8263,8167,7054,15545,7144,15514,7123,9207,8927,8603,8215,6695,8812,6861,7356,6627,16852,16112,15401,15459,8149,7791,8254,8913,15839,7256,8050,0,10250,11364,11840
14176,6996,9189,14650,10901,11015,6822,5206,5598,5594,10734,4810,7689,9800,12336,5930,5763,12255,12167,14019,11837,6115,12091,5935,12073,6752,13227,5864,5721,10785,11464,7628,11744,6110,6192,5306,11955,5289,11529,5288,6497,7494,6311,6204,4848,5599,5106,5647,4807,12348,12099,11830,11852,5953,6879,6015,6254,11611,7229,0,8048,7444,15939,9077
12300,6394,7140,13237,10207,9933,6090,4514,4958,5621,9595,4479,7249,8806,11686,5125,6176,11711,10799,5402,11998,5790,11047,5270,10614,6195,10840,5287,5345,10397,10625,5353,11882,5408,6120,4675,10620,4856,10396,5230,5782,5685,5721,5466,4326,4998,4853,5730,4452,10939,10657,10964,10344,5468,5102,5642,5729,10665,0,7227,7257,7098,8288,8327
27808,13953,15531,28224,31512,21871,14585,9751,10642,11205,21155,9446,15241,19108,24528,12124,11568,24676,23963,11938,23187,15864,23750,11908,23228,13671,23678,11303,11393,21054,22653,11964,23565,11788,11738,10408,22736,20925,23984,10285,12430,12379,12699,12045,9405,10722,10409,10761,12078,23824,23971,22326,22289,11817,11420,12418,13131,0,10664,11613,15845,15099,16275,17610
14726,7554,8196,15420,11712,11526,7007,5274,5690,6031,11578,4994,8142,10504,13567,5869,6238,13308,12688,6214,12812,6611,12911,10452,12551,7398,12771,5840,6070,11645,12109,6173,12852,6349,6528,5639,12491,5732,12249,5802,6942,6461,6649,6434,5179,5941,5433,5893,5280,12597,12675,12473,12541,6233,6064,6479,0,13134,5728,6253,8913,8021,8944,9294
14017,7189,7801,14916,11102,11046,6825,5308,5528,5666,10818,4948,7712,9837,12595,5867,5899,13100,12253,5815,11953,6015,12333,6094,11974,7020,12142,5769,5846,10940,11575,6058,12579,6185,6158,5318,12004,5358,11704,5317,6534,6454,6390,6254,5320,5364,5455,5921,5026,12130,12334,11632,11236,6187,5737,0,6485,12427,5640,6016,8258,7750,8405,8990
13212,6838,7787,14038,10645,10652,6384,4901,5463,5483,10111,4708,7320,9643,14329,5413,5686,11931,11594,5689,11196,6640,11572,5731,12159,6542,16622,5549,5577,10596,11899,5887,11425,5754,5775,5061,11751,4941,11068,5124,6262,6041,7237,5977,4674,5527,5073,5487,4605,11303,11460,11125,11088,5645,0,5739,6064,11414,5103,6878,7790,7118,7977,8499
