8789088,11044226,11382401,9609475,6918191,6879808,6167597,7872951,6948907,6896119,7674878,7444322,5797069,5719338,5527289,7478195,6344219,7847809,5626871,7925545,6310681,6516878,6234264,6756324,6606180,6707890,7027280,6703789,7935972,7251436,6851846,79136
8153291,10096562,9779357,9148917,5786691,6704240,5632168,6979459,7134491,6559139,6696185,7195488,5388750,5966760,5994476,6937950,5336288,6565878,6213968,7591131,5647211,5526416,5684817,6216826,5969523,6965998,7267858,6648693,7446056,6713857,77822,6851571
9816043,11639216,11597370,11592834,6154920,7674288,6806986,7519212,7363522,7334706,8172690,7488747,5773904,5975303,6126366,7633687,7534354,7469371,5579746,8827149,6073593,5842857,7422966,7276893,6242147,6967361,7339300,7191587,8391410,131702,6713929,7250815
10427897,13563035,13253855,11337099,6983393,7597579,6857917,7437655,7386791,7449101,10444192,10397711,14517764,6229567,6418044,10173722,6816101,8227792,6171589,9637880,6666909,6757957,6898997,7189447,6649663,6917360,9229551,6715616,80608,8392215,7446278,7935627
14300095,9794555,9411639,8907608,5787585,13636535,5709920,18300108,17559879,9809461,5936960,6194270,6763290,4719147,4821201,7268760,22552172,5755775,4663300,8722788,5477826,5134494,5486744,8068375,5595706,19240183,6996882,81420,6715514,7192124,6648623,6703621
9756130,12699534,12757043,9354834,7383667,7089722,6535444,7092693,6238037,29250570,11285242,9849641,8141344,5771167,5877300,10236009,5912639,8079114,5717788,9469944,6470445,6104879,6330449,6109463,6809926,7636312,82968,6997235,9230197,7340704,7268105,7027539
15517885,10844882,11090398,9909378,6235194,15964726,5746745,21998281,20306502,10740931,6559166,6173141,6105369,4732055,4735974,7686048,5282476,6409276,4758032,10796129,5739884,5543350,5736977,9012708,5866112,67812,7633791,19237105,6916623,6967323,6965298,6707015
7497571,8891602,9016012,7661271,5768747,5859449,6318049,5353668,5836505,6103700,6274727,5974501,5187119,4843933,4974978,6450616,5145186,6091877,4971553,7004645,6453561,5295028,4956776,5571842,75608,5867202,6809397,5596134,6650134,6242606,5969599,6606334
8698585,10621870,10316323,8754582,5628671,9101860,5875439,9503529,8844587,7896192,6518054,6765704,5764365,5239892,5375002,6911491,5643228,6139708,5078597,9397298,5474669,5264627,5508665,74482,5571433,9013235,6108708,8069380,7188903,7277514,6216506,6756080
7586646,8744799,8686641,8881413,5572491,6118965,5194970,5394588,5592979,5847976,6482591,5980341,4946612,4994057,5133274,6816966,6405894,6154737,5152210,6269480,5398065,4923938,100590,5508675,4956433,5737024,6329523,5486600,6898293,7423540,5684212,6233430
7002459,8623707,8112336,7553871,6055798,5499892,5344346,5119524,5430913,5637249,5928266,5984083,4512771,5015468,4890872,6109458,4942091,6570059,4606938,6578075,4922016,72170,4924030,5264991,5294742,5543998,6104591,5134744,6757703,5843475,5526531,6516751
7735426,8557507,8390974,7727279,5232482,5827208,6240161,5646524,5424970,5890062,6508570,6443694,4829525,4856969,5153765,6330543,4788953,6217736,5019710,6299438,74968,4922071,5398531,5475116,6450801,5740471,6469807,5478316,6666515,6073874,5647047,6310884
10889397,13576340,14048215,11864951,6760456,10192627,6820532,10586735,10492687,8900772,9416811,9071820,7349326,6266643,6247027,9018179,6456421,7970444,6106318,74742,6298868,6577695,6269929,9397270,7004331,10797811,9469127,8722426,9637758,8828736,7590635,7924720
