0,10,3863,1204,687,0,10,6,67,76,38,21,40,46,3,13,34,855,458,12,0,737,2,774,3,8,0,13,7,529,8,2
1,3,0,0,3,0,0,0,9,11,1,13,8,3,0,6,0,19,1,1,0,0,0,7,1,0,0,0,4,5,0,8
0,0,963,1487,5,0,26,2,694,2,4,9,3,6,14,6,0,2707,7,28,0,461,0,22,12,0,0,10,10,0,5,524
3,3,23230,8,323,1,36,84,400,114,72,215,656,36,266,94,114,55,355,423,129,966,14,190,272,617,379,15,0,10,4,7
0,8,11,1,16,0,467,194,462,360,477,421,192,1472,608,155,255,43,1088,748,775,199,1598,177,1620,631,1207,0,15,10,0,13
6,13,1,0,64,0,1137,151,775,119,788,654,1141,98,2059,641,161,23,165,1590,1709,520,672,290,1287,1985,0,1207,381,0,0,0
15,0,109,34,239,26,571,918,2390,1321,797,723,1562,328,770,418,619,68,768,1092,615,339,908,198,672,0,1984,631,617,0,0,8
49,17,100,94,173,39,2096,76,113,133,150,133,1047,15,312,104,416,2993,85,1544,3356,175,54,18,0,673,1287,1620,272,12,1,3
1,13,251,5378,146,0,124,116,1293,3619,58,137,239,202,195,224,25,27,144,76,44,4,190,0,18,198,291,177,191,22,7,773
5,0,0,3,22,3,40,207,622,289,81,177,225,304,2488,25,184,16,67,245,49,77,0,190,54,908,672,1598,14,0,0,2
39,23,5206,4937,96,51,288,211,8164,228,3,121,1474,568,319,283,763,4308,590,921,58,6,74,4,175,339,521,199,970,461,0,742
15,15,139,2,741,7,1162,66,412,828,306,81,613,182,449,127,1002,1434,67,1532,6,58,49,44,3357,615,1709,774,129,0,0,0
15,0,3133,2151,38,28,512,236,1069,1280,856,407,1521,65,304,205,768,1773,108,2,1531,921,245,76,1544,1092,1588,748,423,28,1,12
0,0,2784,13,3639,11,14,240,170,190,14,242,1678,29,229,18,36,4,0,108,67,589,66,144,85,768,164,1088,355,7,1,461
0,5,19760,16754,185,0,69,24,506,79,15,3740,13,25,491,15959,31,18,4,1772,1434,4336,16,27,2992,68,23,43,55,2709,19,855
0,0,19,2,264,2,691,401,389,740,157,67,374,1503,658,441,0,31,36,768,1001,759,184,25,416,619,161,255,114,0,0,34
1,12,371,0,89,2,21,254,139,158,43,272,81,1446,1040,4,442,15961,18,205,127,284,25,223,104,418,641,155,94,6,6,13
0,0,164,23,297,9,336,557,1614,84,644,234,1584,442,0,1041,659,491,230,305,446,318,2488,195,312,768,2064,608,266,14,0,3
1,6,38,10,16,0,86,1649,575,181,124,135,314,0,442,1446,1503,25,29,65,184,568,304,202,15,328,98,1473,36,6,3,46
45,18,319,97,1119,43,143,273,1901,364,228,944,2,313,1580,81,374,13,1677,1523,613,1477,225,239,1050,1560,1142,192,656,3,8,40
8,5,92,8,42,1,242,262,591,146,791,0,944,135,233,272,67,3738,242,407,81,121,178,137,133,723,653,421,215,9,13,21
3,0,0,14473,29,0,294,55,231,446,2,792,228,124,644,44,158,15,14,856,305,3,81,58,150,797,788,477,72,4,1,38
18,9,126,422,450,34,227,657,233,2,446,146,364,181,84,158,741,79,190,1276,828,228,289,3622,133,1323,119,360,114,2,11,77
0,15,406,350,44,0,102,540,4,233,231,591,1890,574,1612,139,390,508,171,1069,412,8194,622,1293,113,2392,768,462,398,694,9,67
5,0,1026,16,620,6,192,0,540,657,55,262,273,1649,557,255,401,24,240,236,66,211,207,115,76,918,151,191,84,2,0,6
0,0,40,58,2,8,2,193,102,227,294,242,143,86,335,21,691,69,14,512,1162,288,40,124,2096,572,1136,467,36,26,0,10
27,0,17,12,0,2,8,6,0,34,0,1,43,0,9,2,2,0,11,28,7,51,3,0,39,26,0,0,1,0,0,0
0,6,4215,22,0,0,2,621,44,450,29,42,1122,16,296,89,264,186,3640,38,743,96,22,146,174,239,64,16,322,5,3,687
4,0,19008,2,22,12,58,16,350,422,14474,8,98,10,24,0,2,16767,13,2156,2,4933,3,5381,94,34,0,1,8,1483,0,1204
0,0,14,19109,4217,17,40,1026,405,125,0,92,320,38,164,371,19,19710,2784,3134,139,5207,0,252,101,110,1,11,23238,966,0,3901
18,2,0,0,6,0,0,0,15,8,0,5,18,6,0,12,0,5,0,0,15,22,0,13,16,0,13,8,3,0,3,10
0,19,0,4,0,27,0,4,0,18,3,8,45,1,0,1,0,0,0,15,15,39,5,1,50,15,6,0,3,0,1,0
