38,35,20,1221,457,46,3,821,34,15,15,27,17,30,24,40,59,20,364,55,141,40,456,44,485,201,70,39,14,42,39,0
24,50,42,41,199,21,40,51,35,4,64,62,2,29,38,34,126,35,15,31,60,23,328,46,22,37,40,30,25,216,0,39
22,53,59,61,20,61,195,23,26,36,33,18,42,1252,213,55,169,38,95,35,65,217,190,34,56,69,52,650,33,0,216,42
46,23,15,20,26,31,23,31,15,1079,33,16,16,39,40,1801,251,66,943,31,55,35,30,74,64,36,42,38,0,33,25,14
27,41,23,55,158,44,206,51,35,23,24,23,55,38,23,29,32,46,26,30,19,19,372,36,55,19,62,0,38,650,30,39
15,33,19,62,38,361,126,58,30,15,19,34,48,29,28,54,19,48,30,358,55,44,24,43,49,26,0,62,42,52,40,70
41,106,24,42,491,66,50,47,54,29,19,87,21,36,286,968,32,29,60,19,23,44,65,33,1274,0,26,19,36,69,37,201
43,42,22,36,35,33,87,13,69,30,65,153,29,54,39,37,27,42,53,27,368,22,28,147,0,1274,49,55,64,56,22,485
36,275,23,188,36,49,104,34,37,14,33,19,33,18,43,18,46,526,64,22,35,13,14,0,147,33,43,36,74,34,46,44
104,224,325,28,18,27,118,42,58,16,53,52,23,115,56,34,50,238,122,29,26,29,0,14,28,65,24,372,30,190,328,456
36,30,66,12,44,36,51,36,60,10,35,25,32,58,28,35,44,32,187,30,259,0,29,13,22,44,44,19,35,217,23,40
34,29,10,26,34,46,46,54,53,27,142,18,50,209,191,33,46,35,55,190,0,259,26,35,368,23,55,19,55,65,60,141
21,33,29,40,47,164,268,36,38,18,37,38,20,161,48,8,29,51,197,0,190,30,29,22,27,19,358,30,31,35,31,55
198,1226,24,42,29,30,98,1089,594,23,21,34,1694,44,38,22,342,20,0,197,55,187,122,64,53,60,30,26,943,95,15,364
26,34,20,64,52,20,399,86,363,24,5,11,177,200,45,54,34,0,20,51,35,32,238,526,42,29,48,46,66,38,35,20
380,86,23,34,42,26,65,31,52,40,37,11,45,45,58,51,0,34,342,29,46,44,50,46,27,32,19,32,251,169,126,59
43,27,19,46,665,45,33,254,68,248,99,30,46,29,8,0,51,54,22,8,33,35,34,18,37,968,54,29,1801,55,34,40
30,32,20,42,54,64,56,23,63,21,18,41,43,30,0,8,58,45,38,48,191,28,56,43,39,286,28,23,40,213,38,24
44,38,22,25,54,584,27,127,120,24,30,110,24,0,30,29,45,200,44,161,209,58,115,18,54,36,29,38,39,1252,29,30
34,602,36,1233,43,89,28,15,24,20,36,23,0,24,43,46,45,177,1694,20,50,32,23,33,29,21,48,55,16,42,2,17
54,28,28,28,78,35,18,27,52,32,28,0,23,110,41,30,11,11,34,38,18,25,52,19,153,87,34,23,16,18,62,27
76,1175,24,8,32,26,21,17,20,12,0,28,36,30,18,99,37,5,21,37,142,35,53,33,65,19,19,24,33,33,64,15
224,57,19,17,12,78,480,16,52,0,12,32,20,24,21,248,40,24,23,18,27,10,16,14,30,29,15,23,1079,36,4,15
211,38,30,34,36,45,503,32,0,52,20,52,24,120,63,68,52,363,594,38,53,60,58,37,69,54,30,35,15,26,35,34
29,62,28,16,38,37,32,0,32,16,17,27,15,127,23,254,31,86,1089,36,54,36,42,34,13,47,58,51,31,23,51,821
308,25,21,150,42,137,0,32,503,480,21,18,28,27,56,33,65,399,98,268,46,51,118,104,87,50,126,206,23,196,40,3
17,15,41,44,26,0,137,37,45,78,26,35,89,584,64,45,26,20,30,164,46,36,27,49,33,66,361,44,31,61,21,46
59,33,40,354,0,26,42,38,36,12,32,78,43,54,54,665,42,52,29,47,34,44,18,36,35,491,38,158,26,20,199,457
23,64,43,0,354,44,150,16,34,17,8,28,1233,25,42,46,34,64,42,40,26,12,28,188,36,42,62,55,20,61,41,1221
32,26,0,43,40,41,21,28,30,19,24,28,36,22,20,19,23,20,24,29,10,66,325,23,22,24,19,23,15,59,42,20
30,0,26,64,33,15,25,62,38,57,1175,28,602,38,32,27,86,34,1226,33,29,30,224,275,42,106,33,41,23,53,50,35
0,30,32,23,59,17,308,29,211,224,76,54,34,44,30,43,380,26,198,21,34,36,104,36,43,41,15,27,46,22,24,38
