21655735,21986517,21889456,21842174,21928988,20001307,20157652,19732360,18996008,19224092,20010553,19570153,18556700,21846308,18960488,18633105,22026983,18500101,19241418,21266150,22352721,20803780,20106399,19871610,21246806,20125376,20646776,22555856,22511090,22337010,22726262,106
21364856,21636072,21634424,21574774,21586375,20119834,20311557,19946618,19159954,19347231,20200131,19671065,18638870,21956552,19122187,18769953,21710965,18639862,19384505,21400712,21969173,20934944,20247746,20003202,21371269,20233252,20754666,22308067,22223733,22141631,142,22725086
23118644,23082678,23100448,23133930,23198487,19415531,19581678,19168076,18351799,18604968,19227652,19045308,17988656,21350079,18407355,18143377,23258367,17953619,18703944,20959589,23258121,20240338,19554490,19388155,20841175,19532015,20113499,22922578,23268117,140,22141243,22339823
22661318,22860686,22848747,22865892,22895908,19481862,19708734,19272953,18550133,18765372,19434398,19125118,18198424,21459671,18586671,18302022,22936687,18123011,18771188,21085059,23196617,20339864,19696968,19532645,20886602,19696772,20225909,22883496,132,23271001,22225003,22514799
22759325,22571198,22552140,22612174,22898736,19770091,19756182,19385457,18615340,18858342,19536654,19273796,18173184,21557139,18576075,18334074,22963463,18130220,18795678,21076908,22746517,20322670,19742837,19501417,21012472,19701628,20236954,184,22882483,22922827,22308071,22557182
19340368,19636757,19599417,19612247,19818027,21850075,21680646,21463539,20633495,20789225,21779236,21025614,20265637,21425057,20947377,20265445,19921173,20171084,20795901,21677615,20173389,22259215,21693807,21376781,21582120,21811714,68,20237400,20226237,20114212,20756129,20651546
18842503,19122303,19107331,19056185,19265714,22360216,22077674,21903754,21109840,21269647,22233224,21575142,20843471,20938985,21514421,20815126,19373720,20710925,21245080,21168734,19577539,21780557,22166770,21886126,21059538,78,21811675,19702189,19697474,19532963,20234385,20129569
20368655,20516325,20479434,20453084,20683552,21067264,20999893,20732758,19806024,20077857,20965632,20444880,19384571,21973529,20122963,19521761,20791959,19377708,20112122,22187349,20721247,21699311,20949299,20750803,104,21059063,21581534,21012739,20886293,20841360,21371443,21249582
18760860,19072853,18991816,18987114,19133253,22354013,22310633,22336460,21480622,21596124,22534975,22005265,21275246,20532439,21988489,21239267,19196780,21196005,21713216,20783090,19307943,21325673,21988212,98,20751201,21885515,21377375,19502445,19533111,19388802,20003202,19873525
18913459,19160022,19124117,19089095,19324747,22446528,22181250,21997975,21125697,21317651,22280865,21608708,20852936,20806324,21569586,20857722,19431177,20783295,21272670,21017048,19593987,21565283,72,21988355,20949307,22166144,21693299,19743198,19697002,19554318,20247982,20111187
19316010,19626146,19568053,19522586,19789777,21777026,21646392,21420955,20493839,20761517,21712001,20971772,20202517,21520189,20913738,20223655,19921967,20109565,20692964,21708743,20147509,90,21564933,21325834,21700091,21779505,22258531,20324310,20338158,20238620,20933347,20806067
23038704,23339494,23238262,23286030,23512430,19301022,19604782,19191042,18448436,18656340,19289902,18965145,18125294,21412194,18546435,18245960,23596060,18014299,18516765,21130526,468,20146875,19592564,19306662,20722169,19577149,20174290,22747142,23194389,23255981,21968986,22357760
20422120,20661434,20614819,20584044,20808734,20932781,20954368,20682975,19841539,20049623,20958652,20274264,19416032,21933893,20106588,19517396,20780476,19342931,19976339,136,21130772,21708365,21016305,20782574,22186556,21167507,21676341,21077150,21083055,20957358,21399256,21268113
17432714,17769581,17750678,17711015,17953061,21544038,21563089,22293353,24252919,23967892,21832803,22776289,23964289,19786822,23729620,23822282,18028311,23948708,94,19972391,18513574,20688752,21263384,21705732,20106681,21237663,20790587,18794396,18764994,18696712,19382802,19239704
16904796,17319641,17224737,17160940,17406503,20986326,21081185,21897308,25093643,23854609,21335240,22433733,27956792,19100070,23589197,27352715,17483240,50,23957980,19342616,18015138,20109100,20782809,21195364,19377886,20711214,20170738,18130724,18123351,17953855,18640536,18502409
