3140535,1171813,2183839,2096447,1016311,1078652,1687969,1217352,1904371,1775142,1080125,1114336,753570,882998,1337815,1546223,1128326,1658110,966066,818182,847107,800089,908392,950627,1010718,1425857,1053126,1039692,2611506,2706827,2798699,14212
2105443,1488268,2082710,2380807,1011398,1079710,2130190,1334246,2191224,2320262,1471245,881156,866315,758295,1595965,2078589,1188218,2208834,994779,661056,1129015,980000,910491,942373,1063757,1696824,1114462,1105412,3478040,3257776,21394,2799221
2170865,2008214,1820463,1930949,1144804,1133526,2327094,1166645,1938610,1873366,1248452,1124614,830925,997396,1713101,1820151,1281279,1831168,733837,1318596,949019,848290,837560,856930,1115242,2807977,892812,964832,2790649,19256,3257387,2706577
2175031,1478414,2560340,2347959,1261827,1182015,2175023,1722410,2426910,2360019,1329596,870435,954175,1323759,1603056,1864789,1428002,1824955,836425,790035,865688,1126334,1039758,1062062,1182773,1617620,1202063,1054138,24710,2790014,3477351,2611498
1016187,3886368,864468,742736,1189162,525006,843975,479516,656342,713224,578077,573529,535988,649953,691940,821836,846739,832972,2400469,468096,530939,587656,547003,530251,554494,853169,1672954,14252,1053193,964809,1105254,1039632
1224959,1380654,636241,706717,634875,643393,696787,631069,691275,629700,561821,548073,539439,421632,698142,1983575,491866,707994,573449,439513,572388,849529,560482,564959,690124,606550,12462,1672692,1201803,892669,1113778,1052954
1110326,1056885,1177398,1410587,671790,645458,1217339,675341,1171758,1305874,1073902,627925,621886,657583,1002274,1462406,957741,1079814,540839,533674,571931,595811,631048,923467,686976,19416,606586,853094,1618451,2806510,1696366,1425433
708717,631665,797585,980383,675671,703828,845409,695678,897153,751480,720274,577746,801044,529968,609283,636794,543996,1135753,528522,533238,523100,754890,621019,611721,11582,687266,689962,554368,1183083,1114959,1063273,1010524
683571,579653,1138839,694031,556564,805133,557055,645319,738436,800312,539909,619184,539023,426755,751496,557040,523136,650327,598660,561307,748139,1431989,558306,14270,611669,923431,564982,530130,1062299,857076,942514,950499
659158,632770,682765,752717,627117,552847,826232,524383,620702,670191,643547,599751,622383,574514,619259,644980,645810,709689,549377,618718,649523,691508,16712,558325,620982,631142,560233,546629,1039731,837120,910442,907800
709313,912715,907865,809326,680996,646180,594204,1038331,680197,613720,533343,526889,576918,506635,684820,524535,501381,664378,522727,588326,957681,14134,691828,1433934,755206,596011,849996,587533,1126380,848468,979887,800204
2383964,578773,767033,721599,611561,782603,738679,601031,647777,648515,610800,701276,620333,587865,564474,661443,617823,560208,603248,613879,16828,957421,649595,747421,523000,572025,572387,531200,865526,949111,1130289,846836
2302117,553917,642529,608591,647570,577937,582635,568098,549462,544677,568998,606590,689959,491969,581520,584121,471261,583739,556288,14090,613859,588344,618907,561283,533125,533772,439509,468175,789960,1318078,660934,818003
533135,637314,661834,723363,688570,504363,548486,519748,635825,573446,728933,524435,793318,592902,624572,556165,526498,660309,14602,555975,603212,522605,549359,598476,528506,541087,573465,2401377,836965,733982,994974,965875
1746594,925100,1225582,1538388,686743,770611,2438562,726538,1791024,1400395,666882,814420,606556,573128,875732,1421013,972831,26402,660431,583775,560190,664101,709754,650411,1133117,1078805,708085,832363,1824317,1830070,2207873,1656873
1114262,1531946,829537,1033467,637071,533685,1183775,624276,1096388,1103360,812708,859126,542382,491059,1088833,981287,21316,972997,526471,471028,617725,501166,645753,522947,543596,958118,491795,846782,1427276,1280822,1187674,1127591
1882687,834939,1363600,1562618,784982,679155,1855104,839171,1612626,1608666,995374,608347,602760,584622,1153770,33830,980726,1420971,556112,583832,661207,523997,644904,556854,636241,1460519,1977587,821365,1863011,1818088,2076890,1544473
1424435,1083665,1046964,1518115,637126,672421,1390116,589543,1237759,1259391,861140,937117,546438,605746,24000,1154364,1088382,875955,624542,581439,564336,684344,619372,751417,609268,1001515,698047,692008,1602927,1711846,1595282,1337323
902693,682537,668404,747864,855130,713444,792813,677372,941966,886461,974153,540362,445218,15154,606058,585150,491203,573140,592759,492002,587761,506564,574686,426796,529975,657693,421662,649966,1323563,996874,758202,882643
687736,682899,596752,725154,555067,683386,527188,559096,623722,578888,935595,616880,13680,445423,546518,602674,542775,606553,792242,689761,620223,576703,622650,538928,800611,621939,539470,536552,954318,830951,866183,753264
799177,695581,768947,761356,616490,769231,658132,650817,710814,715626,645999,13976,617213,540685,937347,608863,859244,814722,524763,606920,701321,526940,599970,619372,577796,628206,548257,573728,870770,1124779,881296,1114711
908201,804673,1184342,1070371,615778,1129358,1073701,1169780,1047617,1401642,17198,645979,935937,975233,861592,996014,813218,667110,729076,569458,610831,533475,643751,539943,720295,1074270,561934,578254,1330180,1248369,1471703,1079882
1809122,1027583,1617717,1700956,637429,777880,2408989,845832,2298511,30214,1401552,715451,578815,886444,1259652,1610075,1103414,1400831,573520,544636,648290,613514,670282,800079,750993,1305086,629406,712954,2358730,1871873,2318758,1773801
2012118,1424522,1718383,1866930,807967,872832,1883538,827299,32128,2298906,1047236,710462,623628,942012,1236992,1612745,1095579,1790887,635722,549664,647639,679833,620669,737893,896670,1170656,691058,655887,2425545,1937609,2190239,1903497
855174,830590,1064261,942345,1826427,939026,1012407,14324,827794,846274,1174277,650869,559484,677571,589805,839889,624675,726835,519932,568272,601457,1039140,524755,645648,696023,675602,631804,479813,1722554,1167067,1333558,1217425
1951724,1011039,2050606,1823042,1000198,707485,30358,1012211,1884021,2409772,1073350,658080,527108,792688,1390164,1855191,1183689,2438077,548478,582744,738484,594017,826753,556721,845065,1216546,696399,843708,2174195,2324182,2129958,1686851
813371,878789,868988,958340,563594,12956,707664,938927,873212,778056,1133182,769202,683562,713718,673041,680428,534206,770908,504636,578084,782791,646159,553177,805091,704036,645664,643638,525145,1182215,1133763,1080229,1079069
828410,786528,1466004,771334,12716,563780,1000433,1827381,807952,637927,616031,616607,555347,855264,637487,785499,637495,686982,689421,648034,611878,681338,626670,556739,675703,672121,635139,1189345,1262768,1145523,1012229,1016519
2074142,1242680,1673830,27120,771126,958320,1822756,942512,1866584,1701413,1070199,761341,725366,747765,1518036,1562855,1033308,1538033,723148,608619,721636,809531,753305,693951,979942,1410662,706801,742639,2347426,1930973,2379632,2096070
1840660,920068,24888,1674007,1465855,868803,2052114,1063865,1719076,1618718,1184051,768830,597122,668530,1047441,1365059,829943,1225581,661704,642707,767366,907885,683059,1139153,797932,1177570,636451,864639,2560417,1820025,2082352,2183582
2197741,17306,920147,1242819,786429,878744,1011360,830805,1425361,1028001,804629,695637,683283,682892,1085441,835843,1532264,925345,637562,554140,579098,912896,632386,579705,631923,1058163,1382155,3893603,1479283,2008496,1489558,1171851
28872,2196552,1838134,2074129,828363,812844,1952057,855077,2014159,1809164,907740,798607,687680,902618,1424106,1884021,1114274,1747705,532917,2299787,2380431,709053,658972,682803,707899,1109231,1222883,1015119,2173846,2169802,2104399,3137994
