6924878,8207542,7710873,6795561,5100053,4685894,5098469,5368209,4729963,4480173,4211721,4182068,3708854,4355589,4126010,3923981,3915136,3860807,6088248,6433758,4020220,5436114,9388896,4096931,4675550,6127017,4217068,3720523,6662746,4883157,5244027,58154
12351141,9615571,9558594,10638856,8725236,6125103,5245568,5371474,5106452,11967688,8656848,5046018,6745583,4263758,5270894,10601024,10856770,4789467,8397390,7841058,4511832,6776363,8324403,4950516,7732803,6976178,5186934,4844513,8554358,6131026,97938,5243892
7793265,9167529,8700086,7676405,5847833,5124809,5164012,4782114,4737465,5714885,5528161,4689248,4402408,4001073,4716172,4581842,4762552,5110938,7371216,6778065,4332058,6107297,8080554,4614566,5351017,6425614,5175997,4366551,8044813,65946,6131360,4883154
12712219,20021492,18338752,11900920,8649221,7609056,7328716,7281973,6053101,7789603,7111151,6631792,5513011,9538241,5896392,6266168,6281266,5985006,17250937,17078452,5878980,14300907,18092229,6152322,7046534,13226638,6359550,5518046,169838,8044573,8554837,6662279
18287603,6027273,6338525,6357305,4647245,4715276,3885826,4178677,3594133,4331515,3956979,3720902,4196415,3029107,3659782,3684022,3847086,3865045,5044250,5305625,3603356,4626191,5364776,4593701,3812730,4800967,3944573,57370,5517974,4366919,4844671,3720479
6607765,7220084,7057580,6395815,5263232,4446329,4407851,4018988,4083530,4423396,4894413,4224285,3905100,3488318,4103743,4119744,3835773,4429448,6154649,6168999,3786230,5089876,6264567,4376129,4178948,5465600,53374,3944067,6359473,5175798,5187003,4217190
10005962,15350891,14890241,8794492,6646063,6079126,6136233,5770503,5363613,5614228,5591824,5657290,4547340,4041184,4856654,4980269,4626272,4750880,12202506,12299682,5434545,10176231,12598059,5369238,5646252,74302,5465541,4800917,13227196,6425983,6976078,6126857
10573254,7993643,7329647,8438830,7586584,4837411,4312620,4372507,4194454,11149218,5667818,4650449,5915186,3820583,4216161,9924978,10175788,3825664,6258141,6513526,4516748,5309499,6900628,4231690,66152,5645932,4178771,3812480,7046379,5350855,7731609,4675330
6439465,6955953,7564213,6778056,4966962,4989059,4029722,4338164,3657771,4427263,4684420,3937836,3901536,3494786,3636987,4062483,4027984,3733705,5880755,5603124,3553403,4987474,6373430,56874,4232006,5369522,4375973,4594011,6152868,4614539,4950712,4096855
11542800,20462565,17989118,11347196,7770778,7022964,7087085,6520555,6341333,6802848,6900017,6303272,5245089,5148413,5488480,5333387,5632100,5785775,17125456,17033178,5707211,12442201,157284,6372982,6901212,12598598,6264588,5364874,18099186,8079535,8324672,9388344
8936341,13914948,14254511,8576723,6173265,6261011,5850611,5752723,5266598,5592046,5393452,5529276,4423404,4456315,4537492,4694244,5223379,4881953,11664283,11691049,5102757,77400,12441941,4987415,5309428,10175630,5089881,4625991,14301026,6107109,6776638,5435621
6149375,7238334,7310028,5667821,4665797,4085030,3910810,4150007,4023901,3913909,4150545,4672646,3703614,3705576,3719539,3620113,3630738,3865286,6063503,5849771,49420,5102835,5707090,3553346,4517923,5434476,3785920,3603197,5878725,4331808,4511680,4020053
11372378,16995652,16743646,10319628,7526531,7045242,6472409,6472035,6266630,6911054,6522987,5928791,4735719,4631618,5198730,5386031,5054637,5018501,16219483,144882,5849291,11690309,17027074,5602679,6513895,12299709,6168674,5305452,17074467,6777991,7840959,6433276
11897644,17571197,17014342,11564343,8469717,7329768,7153242,6431666,5696574,7619512,7249554,5992515,9715041,4598152,5434769,6082915,6171123,5426043,156492,16218857,6063299,11663508,17123926,5880585,6258126,12201643,6154462,5044140,17252631,7370938,8397457,6088012
5978239,6361273,6526358,5799875,4549903,4262073,3995980,3999768,3732699,4129119,4437410,3656856,3575479,3503716,4007479,3881209,3740576,52578,5425832,5018272,3865272,4881759,5785963,3733411,3825972,4750733,4429520,3864895,5984941,5111311,4789257,3860725
16192539,6677298,7302025,25677756,11522944,4260391,4360351,4133120,3617488,29876008,20541083,3563238,7666844,3291008,5096971,22329324,81770,3739738,6170063,5053512,3629807,5222392,5630887,4026842,10172696,4625332,3834660,3846138,6279949,4761397,10851962,3914072
15015944,6948352,6694313,16980196,10806997,4438984,4221675,4250225,3685493,23462710,13679414,3588492,7802151,3184035,4940829,80586,22306649,3880617,6081907,5385238,3619420,4693295,5332414,4061692,9927722,4979877,4118982,3683067,6265153,4580622,10600147,3923202
6506400,6452556,6682419,6261836,5379425,4275679,4264313,3743077,3652175,5503091,4569877,3558210,4323353,3209817,54736,4941519,5097003,4008042,5434564,5198765,3719315,4537285,5488177,3636797,4215927,4856437,4103049,3659453,5895891,4715304,5271052,4125603
5142666,5371184,4993721,4759640,4170157,4170914,4087189,4536538,3798062,3489572,3653713,3770226,3316515,47174,3210035,3184455,3291533,3503933,4598547,4631857,3705829,4456403,5149149,3494859,3821356,4041094,3488178,3028981,9539513,4000835,4264370,4355836
8579632,5913231,13927380,6336849,7188497,4254581,4160100,3800026,3657411,8199294,6221037,3806810,75490,3316265,4323264,7802212,7668770,3575345,9713954,4735029,3703421,4423128,5244509,3901389,5915728,4546982,3904914,4196221,5512272,4402099,6745480,3708427
6337015,7251825,7790666,6229717,4917925,4515530,4121365,4454565,4125954,4184216,4343342,51268,3807000,3770074,3558408,3589074,3564074,3656938,5992624,5929244,4672465,5529176,6303433,3937881,4651402,5657124,4224196,3720719,6632135,4689161,5046206,4181957
12330666,7321969,8218376,21215840,9835597,4653557,4768768,4309832,4006911,20992387,88358,4343016,6219835,3653379,4569357,13686809,20542741,4436831,7248390,6521846,4149909,5392341,6898543,4683803,5666844,5590729,4893779,3956115,7109566,5526844,8654207,4210972
17055859,8485139,8476708,26858502,12571719,5245347,4782907,4583105,4042952,84314,20976468,4183393,8196973,3489060,5502240,23469592,29849978,4128077,7616567,6909247,3912805,5590744,6801276,4426208,11148077,5613009,4422641,4330512,7787515,5713510,11961792,4478985
6062141,7123504,6799071,6000624,4669044,4619619,4572315,4471007,49648,4043657,4007320,4125888,3657526,3797921,3652400,3685990,3618142,3732850,5696797,6267065,4023906,5266610,6341531,3657679,4194496,5363434,4083517,3593972,6053108,4737376,5106335,4730580
7103046,8438323,8101204,6431752,5265154,4629401,4956868,57250,4471128,4583441,4310174,4454279,3800230,4536212,3743153,4250610,4133955,3999617,6430677,6470836,4149806,5752205,6519683,4337904,4372398,5770064,4018669,4178361,7280589,4781775,5371146,5367083
7182436,8289449,8081659,7079515,5305930,4792573,58208,4958288,4571694,4783333,4768882,4121096,4160200,4086872,4264430,4222239,4360909,3995915,7152269,6471638,3910615,5850262,7085758,4029468,4312531,6135602,4407548,3885490,7327237,5163641,5245309,5098498
7350725,8376239,8524079,7653643,5391046,57516,4792695,4629443,4619462,5246198,4654067,4515387,4254789,4170718,4275927,4439383,4261136,4261528,7328914,7044269,4084843,6260841,7022014,4988187,4837412,6078675,4445884,4714875,7607884,5124421,6124920,4685408
11809525,9473706,9206002,11052640,89358,5390642,5305781,5265125,4668821,12573228,9836865,4917615,7188502,4169701,5378962,10806297,11525452,4549467,8467812,7525522,4665591,6172646,7769593,4966632,7587550,6645693,5262313,4646744,8647695,5847039,8725408,5099578
15870591,12767693,14079910,103266,11053440,7654465,7079920,6431895,6000033,26841891,21222672,6229169,6336314,4758856,6261623,16977244,25699249,5799465,11561196,10317129,5667083,8575534,11344113,6776808,8436992,8793198,6395285,6356298,11897441,7675194,10635674,6794620
14048807,21793073,117044,14079235,9206392,8524181,8082138,8101658,6798154,8477658,8219383,7789589,13927678,4992596,6682198,6694921,7303637,6525957,17006104,16733193,7309280,14252084,17976268,7563192,7329113,14892326,7056489,6337619,18327451,8698906,9558632,7709380
14302744,113224,21784878,12766885,9473919,8376358,8290022,8438945,7123118,8486814,7323638,7251322,5913767,5370240,6452643,6949235,6679469,6361041,17564237,16989131,7237738,13908656,20452365,6955297,7993247,15351502,7219266,6026631,20007121,9166316,9615337,8206346
96082,14302336,14047994,15872603,11810031,7350593,7182516,7103272,6062061,17066382,12335411,6336443,8581200,5141300,6506443,15018518,16202017,5978035,11893414,11368570,6149155,8935375,11538593,6438598,10575097,10004924,6607452,18287596,12706625,7792371,12355552,6924251
