3588814,2832744,3144768,2976459,1525316,2763743,1577603,1163215,1112007,1095806,1091349,3108487,1304210,1823759,1089061,1052680,1133189,1213972,1197020,1579999,1852908,3191361,1297265,1153110,1219080,1224807,1509941,1283609,1297149,1352438,3070235,131002
10486001,7204422,8664595,7774158,3572147,9596596,3946628,3141296,2956008,2934970,2634054,11058351,3501243,5173157,2818315,2593097,2867552,3550919,3094918,5068298,5959579,11408669,3650190,3396340,3204895,3317385,4825125,3513460,3539397,4169236,271830,3066247
4823412,3317105,4050060,3569457,1764869,3642336,1638717,1338916,1352797,1400358,1132674,3966894,1463563,2127830,1362641,1167271,1238632,1572006,1448233,2113747,2267112,4099597,1654931,1551120,1404114,1521806,2132708,1511220,1511170,115880,4168298,1353094
3988234,3157780,3973840,3401270,1346744,3108125,1464087,1214452,1163220,1183415,1110975,3451066,1371927,1704762,1388222,1141759,1166220,1326458,1197295,1761477,2074879,3535986,1384549,1298923,1326221,1331292,1686891,1728898,126058,1511621,3540276,1297526
4054797,3152804,4033336,3377685,1342040,3088418,1477822,1172770,1153950,1131079,1059052,3405578,1330107,1682195,1393619,1136396,1149678,1307926,1183206,1752172,1989659,3548516,1404261,1235533,1318248,1267545,1652431,118442,1731941,1511756,3514935,1284097
5402163,3752597,4898367,4057819,1969417,3782023,2045291,1450271,1500802,1369665,1285668,4639818,1607147,2704195,1488014,1454227,1373988,1650673,1545285,2326164,2717540,4754219,1931559,1515353,1653429,1527464,138936,1652454,1687125,2134162,4826950,1509807
3715538,2952843,3352233,3117245,1184101,2807629,1357587,1133203,1128326,1211103,1099398,3274526,1215648,1667567,1038740,985762,1047827,1135210,1175317,1571186,1890863,3390011,1247861,1385922,1173952,100766,1527709,1267326,1330987,1520304,3323323,1224825
3795478,2837106,3360351,2981918,1320766,2812347,1432086,1139001,1329104,1075453,1212957,3128672,1376227,1712316,1136796,1121781,1101508,1280413,1342015,1601591,1848541,3228626,1320558,1171766,122348,1173878,1652334,1317996,1326041,1404672,3210353,1219726
3813242,2970308,3392971,3155956,1154320,2892119,1313081,1146228,1019426,1230044,969919,3313888,1197434,1620980,1013102,964387,1027985,1150954,1063237,1562384,1926829,3455369,1234996,91798,1171284,1388992,1515350,1235092,1298377,1548609,3400846,1152925
4338491,3299077,3710560,3625288,1536795,3224595,1495944,1185344,1280546,1116666,1077741,3463465,1348607,1835624,1261453,1171416,1257613,1497040,1303718,1884397,1968525,3675182,113312,1235074,1320216,1248058,1928395,1403020,1383825,1654540,3653749,1296920
10429959,7352937,8633190,7860334,3575160,9704477,3997896,3224115,2976483,3050126,2669682,11218784,3540888,5184098,2861487,2650060,2879480,3526329,3067575,5065627,6038130,282126,3669323,3449156,3223667,3384691,4751406,3543715,3535254,4099734,11413789,3190631
6687886,4542792,5459777,4879849,1924333,5064798,2301811,1783947,1612360,1680634,1501684,5908780,2073824,2745521,1537678,1469574,1629088,1954576,1700993,2992145,146440,6046511,1968221,1926587,1847673,1890535,2718160,1989203,2074630,2267542,5966721,1852023
