1271397,1335799,1330605,1353540,1263669,1253140,1342745,1177026,1364707,1377912,1327723,1291735,1472619,1382665,1099606,1148419,1095293,1276833,1066303,1044607,1129176,1185800,1265372,1418351,1139646,1245724,1184403,1083995,1266472,1472828,1144646,1436005,1141960,1169341,1349849,1288307,1192036,1044707,1084347,1420183,1276661,1025155,1388108,1082138,1132464,1105662,1316092,1085857,1380279,1162106,1313081,1313837,1480041,1238127,1403070,1355815,1400850,1327426,1369403,1394877,1239362,1387413,1432524,28
1319868,1405220,1391230,1413160,1240898,1234170,1300329,1156438,1334888,1334837,1341406,1279829,1493649,1425401,1073300,1114262,1066856,1342429,1039719,1020350,1105020,1167467,1277758,1394618,1134285,1247318,1168198,1069375,1329322,1447491,1110831,1486448,1096629,1140869,1329401,1239072,1173722,1020528,1050711,1402900,1337493,1013133,1370269,1058776,1077317,1074794,1372921,1059735,1350278,1146453,1377944,1377399,1514477,1203639,1459556,1337880,1385902,1305552,1344153,1379060,1300688,1453310,12,1432595
1422158,1479516,1467940,1482735,1221615,1207985,1255739,1128368,1284259,1293636,1324852,1277215,1442574,1480245,1034088,1085137,1041445,1442312,1012118,985332,1088431,1164026,1274686,1376875,1105851,1245729,1147517,1050084,1428928,1407872,1060227,1477576,1059127,1100286,1323338,1171456,1157879,984696,1023869,1375837,1438672,973075,1373621,1031657,1000791,1016697,1457407,1007759,1307348,1103903,1453978,1461428,1448454,1177589,1471507,1316555,1360596,1270495,1328521,1354679,1419953,24,1453536,1387806
1935069,1626449,1595866,1586795,1145312,1140652,1149082,1012611,1053253,1036168,1285732,1272071,1229678,1458209,888740,961879,910223,1896615,891810,856536,995271,1120665,1255022,1282955,1014782,1229602,1070438,954497,1912276,1288328,907674,1343887,903028,970489,1289451,935011,1138458,883565,901061,1257082,1864882,873321,1442952,898374,801677,799660,1669805,846875,1136076,963693,1688455,1682378,1177883,1064176,1393283,1235747,1288390,1172629,1251900,1278950,110,1419826,1300492,1239199
1277925,1337557,1318879,1331769,1271143,1263355,1361033,1181802,1379830,1391904,1373068,1301900,1390161,1321937,1121272,1149349,1134349,1304920,1089965,1070097,1142159,1187006,1310121,1396242,1146444,1286312,1201299,1092177,1295125,1379610,1158723,1367132,1164703,1188392,1370720,1284988,1207855,1086837,1107543,1427967,1303664,1055895,1366434,1103656,1160683,1108815,1322867,1092494,1382629,1185339,1330616,1322016,1397259,1259737,1341778,1391173,1404181,1349925,1388185,24,1279227,1354693,1379212,1395245
1254182,1289235,1299169,1305207,1268261,1275928,1377493,1196482,1375005,1396703,1340739,1324623,1376267,1321674,1129064,1181067,1149938,1257013,1101291,1100637,1159310,1219912,1291558,1385893,1161263,1267919,1204305,1117466,1262860,1373001,1182583,1340879,1188475,1210006,1382888,1325325,1240803,1099947,1111670,1395415,1261965,1074601,1363976,1126978,1189258,1134201,1279088,1121379,1405159,1190476,1279548,1276258,1347603,1278093,1332056,1392523,1371291,1364758,20,1388264,1252017,1328562,1344229,1369759
1173901,1230518,1219330,1244977,1292602,1297794,1427182,1242945,1452779,1457646,1394937,1326445,1317983,1237259,1175335,1209039,1200386,1198249,1147595,1143618,1188968,1214980,1335561,1325366,1196513,1305883,1232711,1155784,1193554,1308386,1234688,1290609,1232988,1255882,1393240,1379232,1249427,1167353,1169738,1358932,1195768,1130784,1295293,1175086,1256820,1183402,1216885,1163822,1410885,1253121,1225605,1215857,1314457,1334674,1257820,1393671,1344458,20,1364765,1349975,1172811,1270543,1305543,1327920
1291151,1349885,1331225,1342538,1257414,1250944,1350152,1176633,1365713,1374693,1370502,1298265,1402769,1333880,1109011,1144145,1118066,1313650,1071503,1069604,1130590,1177426,1295506,1404085,1143269,1283415,1192813,1095872,1304810,1388640,1158220,1382189,1147367,1181417,1363690,1284401,1196958,1077330,1095729,1420462,1303172,1047743,1377268,1095227,1144753,1102947,1327460,1087420,1379340,1166519,1326846,1325567,1399679,1249894,1348266,1379200,48,1344482,1371274,1404183,1288524,1360577,1386037,1401189
1236996,1285586,1272361,1291290,1284371,1269756,1396160,1211019,1403264,1412660,1379617,1306285,1346420,1272306,1143405,1170989,1161176,1248424,1109867,1114931,1156020,1195249,1322213,1358453,1171579,1298428,1214453,1120633,1251004,1335117,1201758,1330433,1186519,1225193,1381790,1336253,1225462,1115454,1133559,1382249,1249231,1076206,1322066,1144857,1201282,1148159,1271743,1113769,1402380,1213750,1274572,1279635,1342578,1286312,1297739,42,1379152,1393690,1392589,1391197,1236147,1316547,1338007,1356401
1406171,1426764,1443351,1450081,1220873,1227275,1245554,1120536,1265743,1290449,1280351,1298209,1459540,1497869,1031566,1099349,1024975,1390517,1019592,986659,1086850,1185814,1231837,1408883,1099569,1204892,1142272,1049875,1391965,1446480,1071632,1477464,1064266,1106557,1326579,1189726,1181834,982195,1019176,1378816,1394646,974904,1403022,1014817,1019266,1022780,1416549,1008116,1301849,1100921,1415672,1416957,1443854,1164386,46,1297771,1348295,1257884,1332067,1341837,1393639,1471586,1459640,1403356
1077178,1131332,1125192,1138138,1415035,1413603,1382898,1383528,1381078,1361471,1327640,1323338,1220253,1152847,1290239,1314007,1294744,1089362,1286926,1247116,1278459,1300439,1377137,1234751,1284817,1358868,1324778,1242172,1080430,1222425,1370361,1196473,1361436,1373536,1289047,1502805,1369034,1287603,1312515,1264680,1091086,1278093,1202560,1308721,1415687,1319921,1115011,1295613,1318736,1363646,1122371,1119634,1211498,24,1164434,1286427,1249911,1334719,1278142,1259821,1064463,1177627,1203837,1238438
