55847,55577,54613,56967,56433,54787,57037,59544,56088,54859,54758,58151,55878,56528,55013,58069,55944,57179,57620,53475,58804,56159,79578,58180,56919,57035,57458,57134,55342,56590,54960,54123,57217,56760,54857,59323,57580,54307,55929,55672,59891,53938,57135,59067,56179,57158,56885,56747,55900,71094,59185,58705,54260,58861,59290,58489,55322,57294,56977,57833,68072,57289,58050,55878,56173,59416,57277,57958,56735,57495,54095,54666,57175,56511,56642,56101,55599,56779,54357,56877,54620,55625,56928,56849,55331,55766,56701,58574,57525,55890,58200,55207,55668,58065,56022,0
57290,55949,55321,57114,54955,54897,55227,55897,56894,58069,54042,56106,59556,57351,54806,55754,57078,53832,58649,61860,56756,57503,74224,57870,57542,56954,53568,57857,63259,55857,56222,55955,55577,57259,57270,54507,59682,57261,56286,55493,58868,57577,54741,54383,56751,57621,57716,57085,56690,57066,56169,54959,60063,56637,56904,55814,56219,55471,58614,58241,59155,56209,56548,59204,55708,57134,56921,57955,56594,57995,55127,60410,62377,56158,66501,58130,61065,57051,55568,59742,56439,55831,57687,56020,54633,56472,54760,56379,55654,55455,57890,60495,53712,55846,0,56022
59937,58617,59150,59064,58937,59841,58248,56047,59129,58143,58890,58121,60768,57997,60277,55853,56558,60163,55254,61130,56245,54326,60198,57653,53542,55521,54489,56587,62500,54613,57175,59669,52683,56727,60364,55266,57869,60621,55973,59727,58282,59223,52814,52445,55400,58194,56586,57855,53134,59627,54564,56608,59351,54675,60754,57209,58198,55113,55930,57961,56415,56399,57143,58182,57645,59440,52556,53527,56076,55702,57729,60430,53125,68572,58751,60901,57453,57803,70432,56649,58921,57363,55301,56538,61101,55816,55610,56157,56496,54031,56239,59443,58720,0,55846,58064
63815,61187,58569,59267,65591,61178,63177,60321,58801,58962,64455,52619,63381,61764,63432,52789,53631,60066,52179,63133,57920,54059,64530,59590,57308,54027,54102,56675,61757,57667,60624,64517,53745,57171,61250,52040,57665,61616,55616,64426,57238,63329,52623,54574,53525,61451,55859,97416,52291,77765,52750,54313,59877,53029,57181,58604,57758,55118,56752,55746,57526,57317,55894,55272,54963,59572,52427,69965,55810,53873,63746,62563,63659,62500,62413,63013,52753,55958,62696,56745,61805,57056,52706,55388,62584,56662,58111,55446,54570,54818,54958,62953,0,58718,53712,55668
61300,60750,61275,59614,59024,59625,63049,56163,115022,57922,63803,56498,61707,63287,63230,54133,52973,58233,53818,60754,56736,55922,62928,56699,53014,53002,54268,54602,59896,54200,59800,62799,52114,56676,62463,54804,56818,62151,55776,62374,57997,63455,53573,53194,55885,59496,55514,52789,54488,54349,53885,57541,58628,53578,60887,59337,59455,53393,55539,60576,58556,56778,55118,58219,54580,59335,65290,55342,54102,54455,61036,62230,54983,58669,62421,60991,51914,55436,65148,57736,62112,57389,50637,55295,63124,55989,56050,53953,53567,53033,55528,0,62953,59443,60495,55207
53772,54089,56518,59913,56912,56198,53773,57845,56338,55623,54856,56557,53324,54203,53842,66912,56444,54259,60761,55257,58150,56410,53321,56228,57124,57513,55754,54980,54955,58407,54692,54146,59344,58774,54344,58058,54145,52386,54219,53725,58363,51040,56871,58508,56975,56773,55957,57062,60215,54383,59562,57260,55164,58292,56953,56861,55881,55319,59928,56341,57604,56967,55287,55136,55246,53945,57020,55464,56592,56894,52915,54019,56527,58233,54938,57223,56416,57647,56014,58409,53185,57646,54655,56997,57234,57054,58156,57772,55331,58015,0,55527,54958,56239,57890,58200
55209,52996,54511,55807,57318,54094,56372,55881,59296,58681,55744,54870,55692,55833,53867,57074,56874,55159,55410,54916,57125,56103,53822,57453,58638,55821,57844,55995,53370,56607,54241,56438,58682,58022,55532,58194,56605,55090,55017,55999,60237,54292,58436,57134,57541,57580,55759,56313,54538,56332,56534,58910,56034,54624,57124,58071,55249,55094,71591,54465,57925,54005,55427,57084,56464,58002,58147,55249,57767,55936,58316,57549,59183,56236,56537,54786,55276,56041,55953,58017,53172,56401,57070,55594,53869,55557,56293,55483,58242,0,58015,53032,54818,54031,55455,55890
54860,56169,54712,59540,53272,53075,56552,57199,53151,54083,51611,55382,55686,54568,55756,59749,58383,54089,56508,68851,55997,56341,54880,56865,57927,57119,59750,58542,52376,57463,54531,54389,57839,56586,59476,59411,56500,53605,57975,54308,57683,53815,56560,58992,57477,53563,57963,58274,59431,58710,56261,59808,54901,57377,54591,54655,55102,56412,56285,56006,56249,53597,57538,55342,54837,57096,58279,54508,59977,56166,51296,54998,58660,55746,53971,54200,58475,55469,53224,57618,54845,109889,56656,59382,58108,56571,57560,57283,0,58242,55331,53566,54570,56496,55654,57525
52506,53891,56370,58839,56620,56491,54178,56928,53324,54157,52706,57325,57274,55175,57160,57008,53662,53741,58617,54228,56505,57671,56456,57649,57663,54512,57678,58524,57152,56922,54032,55333,56613,56771,54606,58598,56874,54715,55328,52434,55831,56953,56387,57414,56151,55181,56397,57329,56356,56183,56904,58224,55536,57599,57007,56042,55710,57667,57126,54823,57361,54165,56896,69047,55310,55966,56562,56850,57910,56748,56536,54344,57999,55573,55139,55575,57553,54946,55309,54193,56817,55058,57025,59019,55734,54250,58305,0,57283,55483,57771,53953,55446,56157,56378,58575
55893,54508,64689,55697,55000,59086,56080,58941,59858,55514,57488,55087,55091,55082,54752,55266,55179,58854,57492,57098,58812,55968,55685,57624,58479,75448,57206,56777,56073,58640,57588,54122,54873,58086,53649,56503,61091,56026,56495,55666,55177,54200,59135,54313,56861,56516,58393,57361,57297,57611,54942,57314,55242,57958,56123,57105,58576,61190,58371,55508,56686,59109,56238,55931,56008,58551,76962,55853,56936,55709,54738,58216,56496,55569,57953,56653,54710,55903,54154,55367,53850,58116,57309,57217,56585,56486,0,58305,57560,56293,58156,56049,58112,55610,54760,56701
54984,56576,55650,57538,54675,58903,56779,58167,57581,59775,56562,55769,89772,56587,57904,58462,58672,56060,56082,56311,57281,57266,56816,58536,55100,55983,56440,56930,54576,57628,56843,54784,56561,57680,57061,59527,56856,56766,56989,57590,58561,54872,51181,55826,55454,146903,56809,57112,60322,60160,55409,61010,56001,54849,56463,55483,57404,57776,56949,56663,57665,57301,56904,56624,58113,56363,55804,58803,56609,55682,56853,57339,55469,57036,56205,55282,58664,59177,57072,58769,57473,58182,55855,59532,55207,0,56486,54250,56571,55557,57052,55989,56662,55817,56472,55766
59350,61022,63224,56830,60864,64299,62314,54896,58966,60428,63716,55786,65039,59296,63940,54134,52547,58617,54933,59354,55414,56516,62024,57037,57883,56594,55055,53369,59141,51631,67378,60007,54757,57655,62014,54177,55433,60281,54959,61820,57599,61455,54222,52656,58161,57162,58740,53941,54684,56549,54903,55019,59894,55024,61092,59607,58464,54332,59078,57656,57531,59507,57642,59058,55645,57841,53860,74646,55619,54999,58767,57989,53271,60740,60327,61537,53871,55638,61803,54455,60716,58189,54738,57671,0,55208,56582,55735,58108,53870,57234,63124,62584,61100,54633,55329
52884,54925,55846,58307,59745,55882,55910,58522,57943,56859,53792,56215,55032,57344,56448,56661,56695,56503,56058,54667,56024,56151,54982,58563,54482,57540,60461,57593,55559,58819,56132,53214,55963,56354,53475,55359,57698,57259,57525,54079,56034,52554,57760,57741,59235,55370,53973,56486,59436,58175,56770,57404,67953,58112,56493,56748,55317,58916,57253,57814,59457,57867,58500,57104,58257,53868,58537,57667,60542,56235,55744,55570,57533,56515,57942,57790,56715,54706,52718,55961,54756,59054,56486,0,57671,59532,57217,59018,59382,55595,56998,55295,55389,56538,56020,56849
54072,56096,51224,59626,55217,55637,52357,58255,53331,54798,54367,57074,54707,54715,54703,59773,55105,53244,56570,52197,57974,57226,52748,55468,56485,58996,57951,55502,54335,57743,53678,60442,58115,56085,53362,56456,58317,52032,56692,52023,56991,53223,56959,60249,63701,53103,56105,57429,56843,57283,55723,55995,54376,59547,52785,57094,54661,58106,54608,54597,57187,57941,56811,53603,58752,56786,56974,56921,58681,55940,52086,54655,56590,53122,52879,53718,57129,56095,55356,54761,53680,57183,0,56486,54739,55853,57309,57025,56656,57071,54656,50636,52708,55301,57687,56928
56731,57838,57404,56418,55680,56703,58058,58746,56596,57549,55510,56976,55412,53398,57309,55062,56396,56605,62220,57828,60440,56811,57203,55721,56299,55425,57025,56639,56049,54392,57514,74991,60230,57383,58271,55960,59026,56228,58170,57409,60481,60054,56887,56685,58196,58218,56186,55901,54873,57326,56430,55736,59365,59127,57351,58309,56031,55879,58089,56114,59041,55336,56846,56141,55270,56512,56181,56631,55933,56380,75937,58359,52971,56044,57118,58911,56407,57714,56046,57864,59344,0,57183,59054,58189,58183,58117,55058,109888,56403,57646,57389,57056,57363,55831,55625
58981,60413,60714,56161,61587,59575,62851,56236,58678,58538,62375,58994,60494,61115,60462,51677,55047,59654,54107,60475,54216,56619,58024,56130,55132,51493,50803,56568,59972,55059,60167,60302,53933,56415,61035,54037,58370,57950,53676,62085,56794,59473,53339,54594,54151,58822,58991,53930,54874,59530,54337,56291,64741,53278,60201,56153,57020,52335,58733,56840,57073,57352,55880,54474,54398,60627,54254,53789,58800,57637,57476,61562,54727,61072,60691,60508,53113,55546,59247,56052,0,59345,53680,54756,60716,57473,53850,56817,54845,53172,53185,62111,61806,58921,56439,54619
58027,56342,58526,58420,56752,59468,56782,58324,58375,57405,56741,57927,58795,57611,58239,55655,55899,56972,55639,58524,58826,58289,60064,57266,54806,54763,59270,55803,56731,56960,57949,57714,55235,57966,57050,55967,55343,58565,56734,57517,57411,57387,54288,56144,59367,57700,57849,57900,58365,54819,55341,56752,58127,55465,58288,56493,56631,55583,54465,57883,57406,55553,55492,58112,55979,57459,55163,57360,56616,55916,56956,56699,54836,57966,59744,55593,57510,56728,55488,0,56052,57865,54762,55961,54455,58769,55366,54193,57618,58017,58409,57736,56745,56650,59742,56877
63568,63096,60912,56035,58236,61655,67459,56242,57296,60187,98402,56299,62774,59051,64654,51298,53343,60454,74507,60812,52750,54064,63784,58080,55089,53420,53941,54102,63307,54179,63226,61740,50675,56444,60893,52564,58562,62222,56896,64662,57068,62529,55440,52508,55677,56458,56948,55925,54425,56975,54994,131951,60240,52180,58690,56664,55957,55031,57980,56420,53933,57045,53036,57357,53717,60754,54742,54291,55410,53051,63226,62333,54330,61230,61613,59665,56394,55305,2,55488,59247,56046,55356,52718,61806,57071,54152,55309,53224,55953,56013,65147,62696,70431,55567,54357
51559,57822,55148,57687,57958,57596,54985,52380,59011,56879,53235,56571,59373,55213,56122,58088,55397,58006,56531,54588,55457,56656,54689,56225,53673,57298,55257,54305,54742,57322,55266,57185,55847,55350,55627,57602,62298,57561,56461,56599,57891,56449,54221,55761,57191,57085,56992,56075,55888,58337,53935,58919,54361,59169,56798,54651,57120,57721,59795,56281,57631,57796,58389,54933,60835,54813,54666,57150,57746,59094,55744,93061,55127,55377,55281,58984,59444,0,55305,56728,55546,57715,56095,54706,55638,59176,55903,54947,55469,56040,57648,55436,55958,57803,57051,56779
53751,56254,56031,56471,53455,56031,54621,55804,55043,54018,54748,57079,54765,54223,54900,57474,56708,54173,53996,53913,57904,58703,53414,57562,58515,56514,56568,58456,52456,56503,52457,52790,59594,57843,54581,56992,55293,54999,56417,52360,56585,54656,58568,54811,57409,54838,56436,56038,56954,59247,56790,55695,54457,55170,55237,58114,55969,61575,57502,57745,56621,73909,55572,57526,58421,58177,56891,59100,55795,54277,52480,56243,56474,57144,63801,54612,0,59444,56394,57510,53112,56407,57129,56715,53871,58664,54710,57553,58476,55277,56416,51914,52753,57452,61065,55599
60374,61175,61469,54880,56070,60776,60542,56932,59588,57450,60714,58687,60269,62717,61497,54381,57691,59953,54022,60679,57900,55785,58998,56972,55305,52552,52406,55892,59989,54838,63125,59811,54569,54887,60857,58761,60222,60712,57405,62008,59089,59492,53654,53321,53825,56837,56810,59640,55180,58211,53769,57983,60684,55752,55836,58138,63709,56153,57651,55957,56338,57933,55955,56711,53442,60122,53114,56633,55792,56929,61242,61341,53963,61662,61480,0,54611,58983,59665,55593,60508,58911,53719,57790,61536,55283,56653,55575,54199,54786,57223,60991,63013,60902,58130,56101
66514,62218,60359,56561,60298,62362,61493,56310,61123,58956,63112,55750,60019,62291,60753,52966,54164,56613,56210,60169,56894,55845,63608,57255,56652,53502,53546,55345,60090,51188,60620,60471,52867,56357,59125,52931,55848,63639,56637,62168,57759,60374,53741,51548,56602,57112,56016,54133,53377,54874,51764,54859,62798,55650,60011,57238,58236,58407,160406,56999,57571,55346,54083,55561,54834,57968,54512,54181,56874,55107,57906,59277,53153,59690,0,61483,63799,55281,61613,59744,60691,57118,52879,57940,60326,56204,57952,55139,53971,56537,54938,62421,62414,58751,66502,56642
