198,8,8,1026,0,286,20,2,10,2,11,16,1,8,2,29,17,12,6,0,6,2,6,4,8,2,2,12,4,10,10,14,7,2,8,10,6,22,1,11,0,8,0,4,7,15,12,172,11,0,127,6,2,0,0,7,4,3,8,8,0,4,15,14,13,4,197,0,2,4,12,9,0,0,0,2,10,5,15,8,2,5,0,0,24,12,2,14,5,6,6,178,2,15,3,0
18,20,557,26,9,0,19,9,1,0,15,8,2,434,8,298,58,1,29,8,10,2,6,0,18,203,0,0,6,16,96,4,13,11,14,4,2,2,9,6,14,12,0,8,2,554,5,10,0,0,9,33,640,10,10,10,2,1,8,2,7,4,2,31,10,6,5,6,39,0,1,4,6,0,0,5,164,0,8,10,0,4,2,12,381,24,8,23,16,3,4,18,4,4,0,3
150,4,133,8,0,8,2,0,10,2,14,8,95,0,11,10,10,7,4,4,14,70,0,2,10,6,8,1,2,1534,2,11,1,63,3,7,15,8,45,17,11,12,4,25,2,10,7,10,6,54,43,8,10,10,11,1,17,15,19,9,4,0,0,45,11,2,4,4,10,0,8,10,2,4,24,2,0,0,0,12,17,67,2,12,5,6,6,2102,2,6,91,13,47,0,4,15
162,2,14,6,0,14,2,0,12,15,4,4,4,4,51,2,1075,12,12,6,4,12,33,9,44,6,0,10,22,4,5,2,14,56,9,0,3,17,4,12,622,4,2,8,0,1,0,7,16,17,53,5,2,0,24,7,0,3,4,4,5,13,5,3,307,1,18,0,10,2,10,2,3,6,21,10,8,26,0,8,16,41,4,5,0,3,9,4,14,120,17,4,0,47,4,2
4,17,10,17,0,26,6,6,1,2,12,367,8,8,12,1,20,8,10,5,68,19,92,149,2,6,4,0,0,67,16,8,9,14,6,8,664,1,10,10,20,26,10,5,19,2,2,18,2,13,4,12,3,10,0,4,10,30,0,3,0,0,2,12,10,18,10,4,19,7,0,2,0,657,0,185,10,2,0,3,36,5,0,6,4,0,16,72,0,418,18,0,4,13,18,178
4,24,48,9,5,55,2,0,16,0,10,9,10,0,2,3,5,8,439,8,24,273,5,47,1,17,2,9,31,4,18,122,18,8,28,1,2,14,11,4,15,12,1,33,1,2,34,24,510,4,2,192,239,0,6,0,3,186,6,6,8,6,20,11,4,65,0,22,7,7,14,22,10,10,8,6,2,7,2,6,3,2,2,7,8,8,4,7,10,9,0,18,17,91,4,6
6,8,21,2,23,10,14,4,5,18,6,8,23,0,2,23,11,7,8,2,0,5,0,26,14,5,129,10,15,2,5,20,2,0,120,44,23,186,1,2,2,12,0,12,4,2,3,13,4,0,5,10,4,7,10,0,2,24,6,38,11,6,16,2,11,8,20,4,4,9,11,98,14,10,1,28,8,8,8,4,8,0,12,8,13,2,6,4,26,0,9,418,120,6,3,6
10,0,122,2,6,382,3,8,702,58,0,18,9,0,8,6,4,16,5,2,2,1,89,2,311,4,0,0,4,4,16,6,0,2,12,107,0,7,2,8,8,3,0,0,0,0,4,376,551,4,11,90,6,2,4,2,0,0,0,4,4,14,2,1,12,4,6,630,6,0,225,0,2,7,2,315,3,0,2,0,9,2,5,10,0,12,2,2,0,26,10,0,14,2,16,5
7,14,3,8,0,2,19,7,12,15,9,75,170,16,2,105,10,9,78,7,12,18,18,10,0,9,14,2,10,19,9,473,12,143,8,140,13,28,20,12,56,5,13,12,7,0,322,0,0,13,10,367,10,8,7,6,10,2,399,177,6,28,4,3,150,15,30,4,10,10,22,12,14,44,1,2,5,6,19,14,423,88,3,26,4,25,6,0,2,4,7,72,4,2102,23,14
0,0,5,1,0,0,16,28,0,0,0,8,0,0,0,196,1,10,9,4,4,0,28,4,8,6,0,5,12,10,0,7,3,4,4,17,28,8,12,2,34,556,8,15,8,0,6,10,1,0,11,4,5,10,0,7,1,11,0,0,1,20,10,10,19,2,31,14,12,5,6,4,4,4,0,10,0,4,20,5,6,6,0,0,0,0,0,6,2,6,4,16,9,6,8,2
8,6,6,5,0,1,12,10,2068,6,2,12,13,2,0,2,3,6,26,899,2,2,4,2,0,6,2,6,30,1074,737,17,270,0,4,6,11,27,30,5,2,5,19,20,2,5,7,0,0,38,3,495,2,8,12,6,0,4,11,0,2,2,7,5,2,9,216,4,4,0,1,63,0,4,2,2,6,0,1,11,13,7,0,2,0,0,0,25,12,2,8,0,3,6,24,12
18,19,2,4,3,15,12,2,2,52,2,9,14,0,15,14,1,2,56,4,24,6,15,0,12,8,4,3,2,22,12,4,5,10,12,10,72,13,9,23,2,7,158,499,34,107,350,160,11,3,8,3,0,3,4,5,6,6,123,2,4,14,25,311,16,16,27,8,4,9,13,28,1,10,358,0,2,1,7,10,2,314,4,4,0,0,0,4,0,13,8,4,0,5,381,24
46,0,0,10,0,0,8,3,4,24,6,1,22,32,0,8,12,48,2,0,4,0,1,6,10,1,72,62,13,10,428,14,748,10,9,5,4,2,7,8,12,0,8,1,4,12,0,0,0,0,3,1369,3,4,2,3,40,4,0,12,42,4,0,0,1,115,0,8,112,2,10,193,37,2,230,2,2,2,0,0,10,19,10,0,4,2,0,26,10,8,7,6,5,12,12,0
2856,599,6,2373,5036,23,0,13,0,0,7,1,2,59,2,2,0,6,0,4,0,2,0,0,204,0,28,0,0,1020,380,0,0,2488,0,0,0,0,0,0,2,1,0,0,4,0,437,121,20,1,0,0,0,3,11,140,0,0,2,4,0,0,2,0,0,3,1,0,0,0,0,0,0,6,0,3,0,8,0,0,9,77,0,10,4,0,0,3,5,12,2,0,4,2,2,0
