60,77,0,2,85,0,0,0,0,77,0,1,2,0,10,76,1,0,2,1,1,0,0,0,0,71,0,0,0,1,1,56,62,80,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,4,80,78,61,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,67,0,163,1,0,39,2,84,78,0,148,219,64,0,0,84,0,0,0,87,1,74,0,0,0,5,8
212,0,0,2,0,0,135,0,97,2,0,3,33,0,8,180,8,0,0,0,8,87,0,55,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,48,94,126,32,62,37,50,38,0,56,159,12,0,0,164,48,0,0,24,0,0,0,0,34,0,149,29,90,0,44,8,0,3,47,0,0,32,20,5,0,0,0,3,0,0,0,188,0,8,131,280,4,24,5
20400,0,0,0,0,0,1583,0,4,0,0,2231,342,0,0,542,3718,0,0,929,6,139,0,1598,0,1487,990,0,0,0,0,0,8,41,0,0,1,0,0,19,222,1508,6037,11,0,4256,261,2,7,24,1,9,928,11,0,0,3072,584,0,0,17,1,1,1,0,1,0,168,517,7,1,1907,143,0,1,167,0,0,5872,10,0,0,0,0,0,0,0,899,42,2136,1,8,385,6,4,0
10410,0,0,0,0,1,183,0,150,0,0,516,96,0,0,8775,117,0,0,1983,17,9605,0,234,0,607,4591,0,0,0,8,0,0,1,0,0,0,0,0,20,105,331,4383,98,89,123,4112,663,128,105,0,97,3665,28,0,0,2805,1121,0,0,69,0,0,0,0,63,0,446,78,0,0,5322,6597,0,0,74,0,1,6857,81,0,0,47,1,0,1,0,11628,353,1119,0,62,10,385,281,0
123,0,0,0,0,0,157,0,47,29,0,2,59,0,0,62,3,0,0,0,13,38,0,31,0,72,12,0,0,0,3,0,0,0,0,0,0,0,0,23,40,1,69,271,206,56,75,71,43,175,0,140,83,20,0,0,226,152,0,0,51,0,0,0,0,66,0,93,33,0,0,85,45,0,0,83,0,0,79,39,0,0,28,2,1,1,0,6,688,7,0,10,62,8,131,0
305,120,0,0,323,0,0,0,0,72,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,74,55,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,94,301,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,1,293,1,176,0,0,37,0,71,66,0,156,71,59,1,0,314,0,0,1,298,0,28,0,0,1,8,74
9219,0,0,0,1,0,24,0,1424,1,0,13155,13226,0,0,1407,36,8,0,4684,1,71,0,58,0,103,380,0,4,0,3,0,1,0,0,0,12,0,0,16,8,33,30111,19,0,0,823,894,1,485,0,8,35,11,0,0,10396,556,0,0,1111,0,0,0,0,0,0,404,16,1,0,324,1095,0,0,154,0,0,24666,8,0,4,0,0,18,0,0,13,1729,8,0,7,1118,2138,0,1
2596,154,0,0,300,0,1395,0,67,89,0,2854,225,0,0,8567,8,0,0,173,33,584,0,211,0,1173,0,0,0,0,0,136,77,100,0,0,0,0,0,0,35,0,496,81,184,92,527,576,93,89,117,170,1189,13,0,0,10131,268,2,0,225,0,0,0,0,71,85,679,174,356,0,486,305,0,41,123,72,76,1260,235,85,78,39,0,302,0,0,37,118,1729,298,687,353,42,189,87
13158,0,0,0,0,0,256,0,3,0,0,109,42,1,0,258,37,0,0,621,2,607,0,323,0,411,424,0,0,0,0,0,0,0,0,0,0,0,0,8,4,862,220,25,0,256,768,240,2,7,0,6,6048,5,0,0,191,53,1,0,0,0,0,0,0,0,0,1,21358,0,0,249,32,0,12,17,0,0,15,3,1,0,0,0,0,0,0,0,37,13,1,6,11605,899,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
